Subject,Age,Gender
1011363_20252_2_0,54.0,F
1070224_20252_2_0,60.0,M
1209427_20252_2_0,52.0,F
1203551_20252_2_0,69.0,F
1100314_20252_2_0,54.0,M
1006000_20252_2_0,69.0,M
1028909_20252_2_0,48.0,M
1112956_20252_2_0,66.0,F
1173332_20252_2_0,60.0,F
1057295_20252_2_0,70.0,F
1000751_20252_2_0,66.0,F
1191039_20252_2_0,70.0,M
1190901_20252_2_0,66.0,M
1096818_20252_2_0,70.0,F
1096827_20252_2_0,53.0,M
1038657_20252_2_0,75.0,M
1070441_20252_2_0,74.0,F
1062979_20252_2_0,65.0,M
1105109_20252_2_0,52.0,F
1130554_20252_2_0,67.0,M
1038124_20252_2_0,54.0,M
1090763_20252_2_0,60.0,F
1003158_20252_2_0,72.0,M
1006373_20252_2_0,61.0,F
1198780_20252_2_0,68.0,F
1149430_20252_2_0,67.0,F
1124891_20252_2_0,61.0,M
1122274_20252_2_0,72.0,F
1167663_20252_2_0,56.0,F
1155041_20252_2_0,68.0,F
1093297_20252_2_0,59.0,F
1094808_20252_2_0,70.0,M
1030394_20252_2_0,51.0,M
1157366_20252_2_0,73.0,M
1180422_20252_2_0,63.0,M
1106497_20252_2_0,60.0,M
1182349_20252_2_0,71.0,F
1098696_20252_2_0,58.0,F
1108265_20252_2_0,61.0,M
1080746_20252_2_0,74.0,F
1157042_20252_2_0,74.0,M
1037492_20252_2_0,66.0,M
1105554_20252_2_0,52.0,M
1211347_20252_2_0,68.0,M
1016915_20252_2_0,59.0,F
1046995_20252_2_0,65.0,F
1203579_20252_2_0,59.0,F
1111384_20252_2_0,52.0,M
1111800_20252_2_0,50.0,M
1141063_20252_2_0,57.0,M
1158134_20252_2_0,55.0,F
1165587_20252_2_0,54.0,M
1223777_20252_2_0,71.0,M
1119108_20252_2_0,55.0,F
1038029_20252_2_0,62.0,F
1068370_20252_2_0,65.0,F
1104197_20252_2_0,68.0,M
1137536_20252_2_0,66.0,M
1179894_20252_2_0,58.0,F
1199853_20252_2_0,72.0,F
1117531_20252_2_0,65.0,F
1103717_20252_2_0,59.0,F
1071902_20252_2_0,52.0,F
1193132_20252_2_0,69.0,F
1106935_20252_2_0,64.0,M
1206068_20252_2_0,70.0,F
1131847_20252_2_0,66.0,M
1162792_20252_2_0,60.0,F
1161386_20252_2_0,69.0,F
1000155_20252_2_0,68.0,F
1156997_20252_2_0,49.0,M
1071624_20252_2_0,51.0,F
1129862_20252_2_0,69.0,M
1207531_20252_2_0,66.0,M
1063509_20252_2_0,53.0,M
1142815_20252_2_0,65.0,M
1081466_20252_2_0,72.0,F
1028972_20252_2_0,60.0,F
1024397_20252_2_0,69.0,M
1085837_20252_2_0,58.0,F
1136609_20252_2_0,69.0,M
1177027_20252_2_0,58.0,F
1048104_20252_2_0,61.0,M
1136173_20252_2_0,51.0,M
1036653_20252_2_0,68.0,M
1028253_20252_2_0,58.0,F
1018933_20252_2_0,62.0,M
1143834_20252_2_0,65.0,F
1104136_20252_2_0,62.0,M
1202253_20252_2_0,59.0,M
1082976_20252_2_0,69.0,F
1080760_20252_2_0,61.0,F
1011309_20252_2_0,63.0,M
1207488_20252_2_0,67.0,M
1123716_20252_2_0,64.0,M
1005479_20252_2_0,49.0,M
1074618_20252_2_0,66.0,F
1200835_20252_2_0,72.0,M
1190250_20252_2_0,61.0,M
1192933_20252_2_0,70.0,M
1017128_20252_2_0,62.0,F
1104555_20252_2_0,65.0,F
1038591_20252_2_0,65.0,F
1046636_20252_2_0,53.0,M
1010193_20252_2_0,51.0,M
1005722_20252_2_0,65.0,F
1220277_20252_2_0,68.0,F
1072873_20252_2_0,50.0,F
1117550_20252_2_0,57.0,M
1078757_20252_2_0,53.0,F
1106218_20252_2_0,56.0,M
1089562_20252_2_0,65.0,F
1223243_20252_2_0,56.0,F
1047862_20252_2_0,55.0,M
1018028_20252_2_0,66.0,M
1066364_20252_2_0,62.0,F
1049175_20252_2_0,70.0,F
1032679_20252_2_0,55.0,F
1161256_20252_2_0,68.0,M
1030415_20252_2_0,65.0,M
1002007_20252_2_0,65.0,M
1197458_20252_2_0,76.0,M
1163252_20252_2_0,51.0,M
1220460_20252_2_0,74.0,M
1205467_20252_2_0,66.0,M
1168840_20252_2_0,55.0,M
1068468_20252_2_0,61.0,M
1140675_20252_2_0,70.0,M
1167281_20252_2_0,61.0,M
1085475_20252_2_0,48.0,F
1073939_20252_2_0,52.0,F
1039366_20252_2_0,53.0,M
1182398_20252_2_0,53.0,F
1152088_20252_2_0,60.0,F
1142084_20252_2_0,72.0,F
1034117_20252_2_0,63.0,F
1157429_20252_2_0,51.0,M
1031564_20252_2_0,59.0,F
1197928_20252_2_0,69.0,F
1204338_20252_2_0,69.0,M
1030017_20252_2_0,78.0,F
1138143_20252_2_0,66.0,F
1155122_20252_2_0,70.0,M
1061546_20252_2_0,69.0,F
1137786_20252_2_0,60.0,M
1028070_20252_2_0,74.0,M
1015007_20252_2_0,53.0,M
1071486_20252_2_0,54.0,F
1101147_20252_2_0,55.0,M
1069476_20252_2_0,67.0,F
1123424_20252_2_0,71.0,M
1066093_20252_2_0,69.0,F
1073678_20252_2_0,53.0,F
1009117_20252_2_0,68.0,M
1186373_20252_2_0,67.0,M
1130631_20252_2_0,76.0,F
1150471_20252_2_0,69.0,F
1205948_20252_2_0,56.0,F
1133467_20252_2_0,72.0,F
1212499_20252_2_0,53.0,F
1080520_20252_2_0,61.0,M
1126774_20252_2_0,63.0,F
1117488_20252_2_0,53.0,M
1084231_20252_2_0,74.0,F
1137877_20252_2_0,55.0,F
1203832_20252_2_0,64.0,M
1016090_20252_2_0,60.0,M
1009326_20252_2_0,61.0,F
1053879_20252_2_0,51.0,F
1044159_20252_2_0,56.0,F
1174213_20252_2_0,70.0,M
1060092_20252_2_0,71.0,M
1021645_20252_2_0,61.0,M
1069286_20252_2_0,66.0,M
1091529_20252_2_0,69.0,F
1013779_20252_2_0,63.0,M
1112383_20252_2_0,75.0,F
1208945_20252_2_0,64.0,M
1088079_20252_2_0,50.0,M
1012386_20252_2_0,71.0,F
1142765_20252_2_0,67.0,M
1113918_20252_2_0,56.0,F
1080347_20252_2_0,51.0,F
1110333_20252_2_0,67.0,M
1130757_20252_2_0,60.0,M
1193346_20252_2_0,60.0,M
1061677_20252_2_0,54.0,M
1100738_20252_2_0,63.0,F
1021252_20252_2_0,57.0,F
1151494_20252_2_0,68.0,M
1022989_20252_2_0,68.0,M
1148023_20252_2_0,56.0,F
1036110_20252_2_0,62.0,F
1147564_20252_2_0,70.0,F
1106361_20252_2_0,58.0,F
1155938_20252_2_0,55.0,F
1122912_20252_2_0,49.0,M
1195968_20252_2_0,75.0,M
1132149_20252_2_0,54.0,M
1177092_20252_2_0,57.0,F
1136725_20252_2_0,64.0,M
1078223_20252_2_0,75.0,M
1083728_20252_2_0,67.0,F
1057344_20252_2_0,69.0,M
1094103_20252_2_0,72.0,F
1056949_20252_2_0,64.0,F
1077846_20252_2_0,69.0,M
1104740_20252_2_0,72.0,M
1084766_20252_2_0,56.0,M
1046835_20252_2_0,66.0,M
1021477_20252_2_0,70.0,M
1055881_20252_2_0,70.0,F
1062305_20252_2_0,67.0,F
1131831_20252_2_0,62.0,F
1161940_20252_2_0,70.0,M
1083624_20252_2_0,60.0,F
1135854_20252_2_0,70.0,M
1002734_20252_2_0,71.0,M
1140937_20252_2_0,61.0,F
1127679_20252_2_0,63.0,M
1075741_20252_2_0,71.0,F
1185916_20252_2_0,67.0,F
1109028_20252_2_0,57.0,M
1145161_20252_2_0,72.0,M
1205251_20252_2_0,68.0,M
1051621_20252_2_0,76.0,F
1008598_20252_2_0,53.0,F
1088491_20252_2_0,69.0,F
1180218_20252_2_0,52.0,F
1181513_20252_2_0,50.0,F
1133119_20252_2_0,52.0,F
1024954_20252_2_0,76.0,M
1133925_20252_2_0,69.0,F
1167087_20252_2_0,65.0,M
1114409_20252_2_0,68.0,M
1057938_20252_2_0,49.0,M
1094354_20252_2_0,70.0,M
1110584_20252_2_0,61.0,M
1003197_20252_2_0,54.0,F
1216618_20252_2_0,72.0,M
1161329_20252_2_0,59.0,M
1032250_20252_2_0,63.0,M
1067894_20252_2_0,62.0,M
1167617_20252_2_0,54.0,F
1204132_20252_2_0,53.0,M
1178610_20252_2_0,56.0,M
1042341_20252_2_0,69.0,F
1126595_20252_2_0,70.0,F
1054477_20252_2_0,54.0,F
1036233_20252_2_0,57.0,F
1201601_20252_2_0,50.0,M
1049095_20252_2_0,73.0,M
1089368_20252_2_0,70.0,M
1040023_20252_2_0,61.0,M
1157881_20252_2_0,73.0,F
1073347_20252_2_0,72.0,F
1046287_20252_2_0,70.0,M
1080058_20252_2_0,65.0,F
1030437_20252_2_0,65.0,F
1201735_20252_2_0,58.0,F
1147449_20252_2_0,52.0,F
1055964_20252_2_0,59.0,F
1064887_20252_2_0,69.0,M
1044940_20252_2_0,60.0,F
1028082_20252_2_0,65.0,M
1180850_20252_2_0,65.0,M
1047021_20252_2_0,52.0,M
1088671_20252_2_0,66.0,M
1142180_20252_2_0,56.0,F
1219011_20252_2_0,63.0,M
1048585_20252_2_0,68.0,F
1153801_20252_2_0,66.0,M
1110224_20252_2_0,63.0,F
1092704_20252_2_0,52.0,F
1100235_20252_2_0,47.0,M
1033658_20252_2_0,59.0,M
1052186_20252_2_0,54.0,F
1184299_20252_2_0,53.0,F
1030341_20252_2_0,62.0,F
1149711_20252_2_0,70.0,M
1082369_20252_2_0,68.0,F
1079906_20252_2_0,64.0,F
1041765_20252_2_0,58.0,F
1193786_20252_2_0,76.0,M
1047332_20252_2_0,64.0,F
1124357_20252_2_0,54.0,F
1137360_20252_2_0,69.0,F
1131606_20252_2_0,56.0,F
1210632_20252_2_0,73.0,F
1192368_20252_2_0,61.0,M
1166627_20252_2_0,66.0,M
1188799_20252_2_0,77.0,M
1147386_20252_2_0,69.0,M
1122213_20252_2_0,67.0,F
1084602_20252_2_0,60.0,M
1218243_20252_2_0,72.0,F
1096517_20252_2_0,58.0,M
1000103_20252_2_0,56.0,F
1208673_20252_2_0,68.0,F
1041583_20252_2_0,66.0,M
1124674_20252_2_0,69.0,M
1032766_20252_2_0,76.0,M
1046863_20252_2_0,70.0,M
1009446_20252_2_0,65.0,M
1151032_20252_2_0,48.0,M
1101930_20252_2_0,69.0,M
1157559_20252_2_0,53.0,M
1150656_20252_2_0,70.0,M
1127012_20252_2_0,63.0,F
1063119_20252_2_0,63.0,F
1090340_20252_2_0,72.0,M
1007777_20252_2_0,68.0,M
1121827_20252_2_0,69.0,M
1014878_20252_2_0,63.0,M
1197677_20252_2_0,61.0,F
1079471_20252_2_0,70.0,M
1145762_20252_2_0,65.0,M
1219675_20252_2_0,55.0,M
1202702_20252_2_0,55.0,F
1118378_20252_2_0,69.0,M
1020680_20252_2_0,59.0,F
1194966_20252_2_0,67.0,M
1100000_20252_2_0,48.0,F
1054494_20252_2_0,57.0,M
1006690_20252_2_0,64.0,F
1131436_20252_2_0,60.0,F
1097331_20252_2_0,62.0,M
1002423_20252_2_0,71.0,M
1183503_20252_2_0,54.0,F
1156888_20252_2_0,72.0,M
1095107_20252_2_0,59.0,F
1022282_20252_2_0,68.0,M
1141330_20252_2_0,69.0,F
1046321_20252_2_0,64.0,M
1199175_20252_2_0,56.0,M
1118084_20252_2_0,69.0,F
1025229_20252_2_0,68.0,F
1073141_20252_2_0,69.0,F
1042330_20252_2_0,71.0,F
1071822_20252_2_0,65.0,M
1027585_20252_2_0,71.0,M
1125429_20252_2_0,50.0,F
1097810_20252_2_0,63.0,F
1053206_20252_2_0,73.0,M
1045826_20252_2_0,54.0,F
1220039_20252_2_0,51.0,M
1162870_20252_2_0,64.0,F
1031655_20252_2_0,60.0,F
1160035_20252_2_0,52.0,F
1071756_20252_2_0,58.0,M
1201624_20252_2_0,72.0,F
1096768_20252_2_0,75.0,M
1184078_20252_2_0,69.0,M
1020492_20252_2_0,56.0,M
1104094_20252_2_0,68.0,M
1187871_20252_2_0,71.0,F
1128655_20252_2_0,68.0,F
1141595_20252_2_0,52.0,F
1200539_20252_2_0,67.0,F
1099287_20252_2_0,59.0,F
1126781_20252_2_0,68.0,M
1069882_20252_2_0,62.0,F
1136213_20252_2_0,61.0,M
1223741_20252_2_0,58.0,M
1209803_20252_2_0,53.0,F
1059850_20252_2_0,71.0,M
1131788_20252_2_0,70.0,M
1034378_20252_2_0,72.0,F
1025766_20252_2_0,69.0,F
1171454_20252_2_0,67.0,F
1190247_20252_2_0,59.0,M
1183740_20252_2_0,69.0,F
1085843_20252_2_0,68.0,F
1197847_20252_2_0,74.0,M
1135013_20252_2_0,71.0,M
1037930_20252_2_0,76.0,F
1210359_20252_2_0,48.0,F
1032993_20252_2_0,53.0,M
1071042_20252_2_0,61.0,M
1006992_20252_2_0,78.0,M
1214438_20252_2_0,70.0,F
1025410_20252_2_0,67.0,M
1012746_20252_2_0,58.0,M
1102397_20252_2_0,70.0,M
1056464_20252_2_0,71.0,F
1102741_20252_2_0,63.0,M
1141529_20252_2_0,74.0,M
1107584_20252_2_0,60.0,M
1075160_20252_2_0,73.0,F
1105843_20252_2_0,57.0,M
1179435_20252_2_0,56.0,M
1223657_20252_2_0,60.0,F
1046778_20252_2_0,75.0,F
1179786_20252_2_0,61.0,F
1180167_20252_2_0,68.0,M
1188439_20252_2_0,60.0,F
1161966_20252_2_0,73.0,F
1070828_20252_2_0,70.0,F
1149246_20252_2_0,64.0,F
1084372_20252_2_0,75.0,F
1118389_20252_2_0,69.0,M
1007827_20252_2_0,62.0,F
1178479_20252_2_0,64.0,M
1016585_20252_2_0,68.0,M
1016996_20252_2_0,66.0,M
1201210_20252_2_0,69.0,M
1152176_20252_2_0,73.0,F
1099767_20252_2_0,62.0,F
1031482_20252_2_0,64.0,F
1020131_20252_2_0,73.0,F
1138872_20252_2_0,70.0,F
1128667_20252_2_0,63.0,M
1018140_20252_2_0,65.0,F
1219414_20252_2_0,69.0,F
1064153_20252_2_0,56.0,M
1170403_20252_2_0,66.0,M
1141819_20252_2_0,57.0,M
1129895_20252_2_0,70.0,M
1149872_20252_2_0,64.0,F
1115907_20252_2_0,64.0,M
1137666_20252_2_0,56.0,M
1103149_20252_2_0,76.0,M
1151102_20252_2_0,62.0,F
1201011_20252_2_0,62.0,M
1074823_20252_2_0,53.0,F
1191230_20252_2_0,57.0,F
1157728_20252_2_0,61.0,M
1021120_20252_2_0,65.0,M
1111744_20252_2_0,69.0,M
1009460_20252_2_0,56.0,M
1160312_20252_2_0,70.0,M
1042234_20252_2_0,79.0,M
1171946_20252_2_0,63.0,F
1174129_20252_2_0,48.0,F
1025870_20252_2_0,65.0,M
1031209_20252_2_0,65.0,M
1102866_20252_2_0,69.0,M
1106057_20252_2_0,59.0,F
1149986_20252_2_0,50.0,M
1160970_20252_2_0,68.0,M
1003410_20252_2_0,77.0,M
1086098_20252_2_0,59.0,F
1038160_20252_2_0,67.0,F
1122147_20252_2_0,57.0,F
1144445_20252_2_0,70.0,F
1165501_20252_2_0,56.0,F
1085163_20252_2_0,70.0,F
1003113_20252_2_0,51.0,M
1202082_20252_2_0,70.0,M
1159689_20252_2_0,63.0,F
1075759_20252_2_0,67.0,M
1062198_20252_2_0,56.0,M
1021553_20252_2_0,66.0,F
1014129_20252_2_0,59.0,F
1206727_20252_2_0,64.0,F
1009647_20252_2_0,65.0,M
1057309_20252_2_0,68.0,M
1167628_20252_2_0,68.0,F
1198601_20252_2_0,53.0,F
1172350_20252_2_0,51.0,M
1102411_20252_2_0,72.0,M
1160529_20252_2_0,65.0,F
1125943_20252_2_0,58.0,F
1077781_20252_2_0,74.0,F
1182553_20252_2_0,57.0,M
1072630_20252_2_0,66.0,M
1138287_20252_2_0,61.0,M
1091970_20252_2_0,78.0,F
1031097_20252_2_0,70.0,F
1050990_20252_2_0,51.0,F
1068947_20252_2_0,63.0,F
1072155_20252_2_0,60.0,M
1096741_20252_2_0,54.0,M
1157305_20252_2_0,71.0,M
1038528_20252_2_0,70.0,F
1194564_20252_2_0,54.0,M
1062780_20252_2_0,59.0,M
1061178_20252_2_0,58.0,M
1098295_20252_2_0,71.0,M
1206865_20252_2_0,62.0,M
1126312_20252_2_0,61.0,F
1221788_20252_2_0,63.0,M
1134091_20252_2_0,55.0,F
1077267_20252_2_0,51.0,M
1214815_20252_2_0,55.0,M
1221560_20252_2_0,66.0,F
1214997_20252_2_0,64.0,F
1133706_20252_2_0,55.0,F
1161217_20252_2_0,51.0,F
1150855_20252_2_0,60.0,F
1194502_20252_2_0,77.0,F
1018323_20252_2_0,64.0,F
1144436_20252_2_0,54.0,F
1199369_20252_2_0,54.0,M
1039772_20252_2_0,48.0,M
1012373_20252_2_0,65.0,M
1190461_20252_2_0,58.0,M
1137618_20252_2_0,49.0,F
1111902_20252_2_0,68.0,F
1137605_20252_2_0,61.0,M
1130782_20252_2_0,73.0,F
1038193_20252_2_0,71.0,M
1153377_20252_2_0,62.0,F
1177128_20252_2_0,62.0,M
1038892_20252_2_0,65.0,F
1127901_20252_2_0,50.0,F
1223853_20252_2_0,54.0,F
1183136_20252_2_0,61.0,M
1052315_20252_2_0,56.0,M
1065373_20252_2_0,62.0,F
1168954_20252_2_0,69.0,M
1030385_20252_2_0,56.0,M
1146871_20252_2_0,61.0,M
1010014_20252_2_0,64.0,F
1082827_20252_2_0,63.0,F
1164334_20252_2_0,67.0,M
1219756_20252_2_0,63.0,M
1203069_20252_2_0,58.0,F
1193176_20252_2_0,53.0,F
1217245_20252_2_0,58.0,M
1007073_20252_2_0,55.0,M
1152346_20252_2_0,64.0,M
1085815_20252_2_0,70.0,M
1210394_20252_2_0,70.0,F
1206679_20252_2_0,58.0,F
1188269_20252_2_0,61.0,F
1037405_20252_2_0,52.0,M
1091289_20252_2_0,73.0,M
1084534_20252_2_0,66.0,M
1026401_20252_2_0,61.0,F
1101557_20252_2_0,74.0,M
1199827_20252_2_0,57.0,M
1020504_20252_2_0,68.0,F
1028606_20252_2_0,70.0,F
1184133_20252_2_0,50.0,F
1175891_20252_2_0,51.0,M
1136418_20252_2_0,64.0,M
1146187_20252_2_0,70.0,F
1105583_20252_2_0,52.0,F
1179926_20252_2_0,69.0,M
1140447_20252_2_0,74.0,M
1219646_20252_2_0,68.0,M
1100883_20252_2_0,66.0,F
1061575_20252_2_0,72.0,F
1162041_20252_2_0,74.0,M
1214695_20252_2_0,57.0,F
1201299_20252_2_0,56.0,F
1053259_20252_2_0,66.0,M
1023402_20252_2_0,59.0,M
1113775_20252_2_0,54.0,M
1157943_20252_2_0,65.0,F
1154175_20252_2_0,49.0,M
1221399_20252_2_0,56.0,F
1030508_20252_2_0,77.0,M
1036324_20252_2_0,64.0,M
1207801_20252_2_0,67.0,F
1029347_20252_2_0,50.0,F
1158587_20252_2_0,65.0,M
1157090_20252_2_0,75.0,M
1153824_20252_2_0,64.0,M
1045052_20252_2_0,74.0,F
1116901_20252_2_0,53.0,M
1001942_20252_2_0,65.0,M
1168397_20252_2_0,75.0,M
1208144_20252_2_0,67.0,F
1219964_20252_2_0,71.0,M
1063251_20252_2_0,65.0,M
1090232_20252_2_0,63.0,F
1219951_20252_2_0,76.0,M
1094016_20252_2_0,58.0,M
1019885_20252_2_0,57.0,M
1204409_20252_2_0,73.0,F
1161626_20252_2_0,59.0,F
1039384_20252_2_0,70.0,M
1102014_20252_2_0,52.0,F
1201530_20252_2_0,54.0,F
1006603_20252_2_0,59.0,F
1099778_20252_2_0,76.0,F
1013587_20252_2_0,66.0,F
1114823_20252_2_0,61.0,F
1193830_20252_2_0,72.0,F
1096193_20252_2_0,67.0,M
1077091_20252_2_0,71.0,M
1186347_20252_2_0,68.0,M
1059422_20252_2_0,71.0,M
1137558_20252_2_0,69.0,F
1160306_20252_2_0,61.0,F
1116407_20252_2_0,70.0,F
1064852_20252_2_0,65.0,M
1018063_20252_2_0,64.0,M
1218237_20252_2_0,61.0,F
1054809_20252_2_0,54.0,F
1002947_20252_2_0,57.0,F
1193729_20252_2_0,65.0,M
1054658_20252_2_0,73.0,F
1107636_20252_2_0,65.0,M
1081977_20252_2_0,67.0,M
1222660_20252_2_0,53.0,F
1111431_20252_2_0,66.0,F
1027431_20252_2_0,53.0,F
1012256_20252_2_0,73.0,M
1042028_20252_2_0,71.0,M
1204375_20252_2_0,68.0,M
1123401_20252_2_0,64.0,F
1221552_20252_2_0,60.0,F
1092005_20252_2_0,57.0,F
1071652_20252_2_0,68.0,M
1052906_20252_2_0,61.0,F
1121489_20252_2_0,79.0,M
1080738_20252_2_0,56.0,F
1128112_20252_2_0,61.0,F
1015767_20252_2_0,57.0,F
1197720_20252_2_0,71.0,M
1168759_20252_2_0,61.0,M
1050618_20252_2_0,50.0,F
1143977_20252_2_0,67.0,M
1190391_20252_2_0,68.0,F
1033527_20252_2_0,65.0,F
1006971_20252_2_0,70.0,M
1123039_20252_2_0,77.0,M
1119985_20252_2_0,56.0,F
1032356_20252_2_0,69.0,F
1066297_20252_2_0,68.0,F
1136754_20252_2_0,55.0,M
1122533_20252_2_0,61.0,F
1012564_20252_2_0,63.0,F
1204731_20252_2_0,53.0,F
1138592_20252_2_0,57.0,F
1071431_20252_2_0,56.0,F
1119617_20252_2_0,75.0,F
1025391_20252_2_0,70.0,M
1207394_20252_2_0,57.0,M
1046809_20252_2_0,53.0,F
1062772_20252_2_0,66.0,F
1136302_20252_2_0,72.0,M
1182164_20252_2_0,67.0,F
1147724_20252_2_0,56.0,M
1101129_20252_2_0,66.0,F
1063777_20252_2_0,75.0,M
1131049_20252_2_0,66.0,F
1216435_20252_2_0,70.0,F
1033151_20252_2_0,63.0,M
1119811_20252_2_0,72.0,M
1121871_20252_2_0,59.0,F
1078117_20252_2_0,70.0,F
1083902_20252_2_0,70.0,F
1168884_20252_2_0,64.0,F
1011476_20252_2_0,64.0,M
1144400_20252_2_0,55.0,M
1004384_20252_2_0,52.0,F
1205528_20252_2_0,60.0,F
1032643_20252_2_0,59.0,F
1072098_20252_2_0,72.0,M
1169276_20252_2_0,67.0,M
1108491_20252_2_0,71.0,M
1032262_20252_2_0,63.0,M
1195609_20252_2_0,62.0,M
1203689_20252_2_0,68.0,M
1100551_20252_2_0,54.0,F
1179265_20252_2_0,74.0,F
1067708_20252_2_0,61.0,M
1114522_20252_2_0,59.0,M
1044000_20252_2_0,73.0,M
1074812_20252_2_0,67.0,M
1008213_20252_2_0,71.0,M
1103003_20252_2_0,63.0,F
1141394_20252_2_0,68.0,M
1006217_20252_2_0,69.0,M
1120444_20252_2_0,51.0,M
1012738_20252_2_0,74.0,M
1072606_20252_2_0,53.0,F
1062619_20252_2_0,66.0,M
1093396_20252_2_0,55.0,F
1032870_20252_2_0,49.0,M
1017163_20252_2_0,67.0,M
1039225_20252_2_0,65.0,M
1082961_20252_2_0,55.0,F
1084919_20252_2_0,74.0,M
1148335_20252_2_0,66.0,F
1076938_20252_2_0,66.0,M
1201951_20252_2_0,66.0,F
1202240_20252_2_0,62.0,F
1096345_20252_2_0,65.0,M
1075961_20252_2_0,50.0,F
1081195_20252_2_0,67.0,M
1195761_20252_2_0,70.0,F
1086702_20252_2_0,69.0,M
1104247_20252_2_0,70.0,F
1120731_20252_2_0,52.0,F
1021349_20252_2_0,74.0,M
1183643_20252_2_0,52.0,M
1096138_20252_2_0,64.0,F
1096604_20252_2_0,55.0,M
1071011_20252_2_0,60.0,M
1091965_20252_2_0,63.0,F
1172752_20252_2_0,59.0,M
1134713_20252_2_0,77.0,F
1008680_20252_2_0,66.0,M
1108868_20252_2_0,62.0,M
1210860_20252_2_0,65.0,F
1118969_20252_2_0,59.0,F
1201594_20252_2_0,63.0,F
1208172_20252_2_0,53.0,F
1161810_20252_2_0,71.0,M
1050456_20252_2_0,59.0,F
1087321_20252_2_0,55.0,M
1179125_20252_2_0,68.0,M
1069688_20252_2_0,69.0,F
1078879_20252_2_0,66.0,F
1122761_20252_2_0,64.0,F
1170794_20252_2_0,77.0,F
1023982_20252_2_0,50.0,M
1053367_20252_2_0,68.0,F
1170616_20252_2_0,69.0,M
1169951_20252_2_0,64.0,F
1198619_20252_2_0,48.0,F
1221004_20252_2_0,57.0,M
1034401_20252_2_0,59.0,F
1171567_20252_2_0,54.0,F
1019859_20252_2_0,60.0,F
1203256_20252_2_0,76.0,F
1011499_20252_2_0,68.0,F
1158082_20252_2_0,53.0,F
1015790_20252_2_0,75.0,F
1223467_20252_2_0,67.0,M
1211752_20252_2_0,70.0,M
1046973_20252_2_0,60.0,M
1193216_20252_2_0,70.0,M
1193221_20252_2_0,49.0,F
1080634_20252_2_0,47.0,M
1050885_20252_2_0,76.0,M
1002817_20252_2_0,50.0,M
1112685_20252_2_0,60.0,M
1052388_20252_2_0,53.0,M
1007300_20252_2_0,53.0,F
1038322_20252_2_0,62.0,M
1113465_20252_2_0,70.0,F
1107246_20252_2_0,55.0,M
1107856_20252_2_0,63.0,M
1024403_20252_2_0,73.0,M
1084208_20252_2_0,50.0,M
1008418_20252_2_0,72.0,M
1149973_20252_2_0,56.0,F
1016149_20252_2_0,54.0,F
1019352_20252_2_0,50.0,M
1188644_20252_2_0,56.0,F
1080775_20252_2_0,67.0,F
1087201_20252_2_0,55.0,F
1034532_20252_2_0,66.0,F
1071964_20252_2_0,67.0,F
1175054_20252_2_0,60.0,M
1041092_20252_2_0,53.0,F
1181762_20252_2_0,66.0,M
1049369_20252_2_0,71.0,F
1079977_20252_2_0,76.0,F
1037565_20252_2_0,68.0,M
1213778_20252_2_0,64.0,M
1204729_20252_2_0,48.0,F
1114132_20252_2_0,74.0,M
1124613_20252_2_0,68.0,F
1201652_20252_2_0,53.0,F
1148740_20252_2_0,56.0,F
1026958_20252_2_0,66.0,F
1117211_20252_2_0,66.0,M
1122516_20252_2_0,58.0,F
1108301_20252_2_0,67.0,M
1147551_20252_2_0,54.0,M
1173325_20252_2_0,54.0,M
1023893_20252_2_0,64.0,M
1068032_20252_2_0,59.0,M
1014046_20252_2_0,69.0,M
1050639_20252_2_0,67.0,F
1146682_20252_2_0,67.0,F
1138973_20252_2_0,60.0,F
1159760_20252_2_0,64.0,M
1110973_20252_2_0,62.0,M
1006883_20252_2_0,57.0,M
1169384_20252_2_0,61.0,F
1002674_20252_2_0,68.0,M
1123084_20252_2_0,74.0,F
1212651_20252_2_0,61.0,F
1035873_20252_2_0,67.0,F
1151505_20252_2_0,70.0,M
1021115_20252_2_0,54.0,M
1158886_20252_2_0,69.0,F
1126203_20252_2_0,63.0,M
1129715_20252_2_0,55.0,F
1210610_20252_2_0,65.0,F
1091479_20252_2_0,57.0,M
1217274_20252_2_0,55.0,M
1004392_20252_2_0,67.0,M
1213880_20252_2_0,69.0,M
1069898_20252_2_0,62.0,M
1206567_20252_2_0,75.0,M
1024202_20252_2_0,66.0,M
1209570_20252_2_0,69.0,M
1105259_20252_2_0,53.0,F
1015246_20252_2_0,66.0,F
1018819_20252_2_0,74.0,M
1210736_20252_2_0,58.0,F
1162816_20252_2_0,63.0,F
1102101_20252_2_0,59.0,M
1025924_20252_2_0,76.0,F
1133442_20252_2_0,54.0,M
1100457_20252_2_0,62.0,M
1033333_20252_2_0,55.0,M
1155511_20252_2_0,69.0,F
1220487_20252_2_0,61.0,M
1183344_20252_2_0,58.0,M
1153654_20252_2_0,77.0,M
1138382_20252_2_0,76.0,M
1186971_20252_2_0,55.0,M
1087755_20252_2_0,59.0,F
1064385_20252_2_0,64.0,F
1149755_20252_2_0,69.0,F
1048943_20252_2_0,51.0,M
1165980_20252_2_0,54.0,F
1102050_20252_2_0,75.0,M
1196382_20252_2_0,67.0,M
1018017_20252_2_0,69.0,M
1097373_20252_2_0,59.0,F
1041424_20252_2_0,69.0,F
